Date,Close,Open,High,Low
04/03/19,2792.80,2814.40,2816.90,2767.70
01/03/19,2803.70,2798.20,2808.00,2787.40
28/02/19,2784.50,2788.10,2793.70,2782.50
27/02/19,2792.40,2787.50,2795.80,2775.10
26/02/19,2793.90,2792.40,2803.10,2789.50
25/02/19,2796.10,2804.30,2813.50,2795.00
22/02/19,2792.70,2780.70,2794.20,2779.10
21/02/19,2774.90,2780.20,2781.60,2764.60
20/02/19,2784.70,2779.10,2789.90,2774.10
19/02/19,2779.80,2769.30,2787.30,2767.30
15/02/19,2775.60,2760.20,2775.70,2760.20
14/02/19,2745.70,2743.50,2757.90,2731.20
13/02/19,2753.00,2750.30,2761.80,2748.60
12/02/19,2744.70,2722.60,2748.20,2722.60
11/02/19,2709.80,2712.40,2718.10,2703.80
08/02/19,2707.90,2692.40,2708.10,2681.80
07/02/19,2706.10,2717.50,2719.30,2687.30
06/02/19,2731.60,2735.10,2738.10,2724.20
05/02/19,2737.70,2728.30,2739.00,2724.00
04/02/19,2724.90,2706.50,2725.00,2698.80
01/02/19,2706.50,2702.30,2716.70,2696.90
31/01/19,2704.10,2685.50,2708.90,2678.70
30/01/19,2681.10,2653.60,2690.40,2648.30
29/01/19,2640.00,2644.90,2650.90,2631.10
28/01/19,2643.80,2645.00,2645.00,2624.10
25/01/19,2664.80,2657.40,2672.40,2657.30
24/01/19,2642.30,2638.80,2647.20,2627.00
23/01/19,2638.70,2643.50,2653.20,2612.90
22/01/19,2632.90,2657.90,2657.90,2617.30
18/01/19,2670.70,2651.30,2675.50,2647.60
17/01/19,2636.00,2609.30,2645.10,2606.40
16/01/19,2616.10,2614.80,2625.80,2612.70
15/01/19,2610.30,2585.10,2613.10,2585.10
14/01/19,2582.60,2580.30,2589.30,2570.40
11/01/19,2596.30,2588.10,2596.30,2577.40
10/01/19,2596.60,2573.50,2597.80,2562.00
09/01/19,2585.00,2580.00,2595.30,2568.90
08/01/19,2574.40,2568.10,2579.80,2547.60
07/01/19,2549.70,2535.60,2566.20,2524.60
04/01/19,2531.90,2474.30,2538.10,2474.30
03/01/19,2447.90,2491.90,2493.10,2444.00
02/01/19,2510.00,2477.00,2519.50,2467.50
31/12/18,2506.80,2498.90,2509.20,2482.80
28/12/18,2485.70,2498.80,2520.30,2472.90
27/12/18,2488.80,2442.50,2489.10,2397.90
26/12/18,2467.70,2363.10,2467.80,2346.60
24/12/18,2351.10,2400.60,2410.30,2351.10
21/12/18,2416.60,2465.40,2504.40,2408.60
20/12/18,2467.40,2496.80,2509.60,2441.20
19/12/18,2507.00,2547.10,2585.30,2489.00
18/12/18,2546.20,2559.90,2574.00,2528.70
17/12/18,2545.90,2590.80,2601.10,2530.50
14/12/18,2599.90,2629.70,2635.10,2593.80
13/12/18,2650.50,2658.70,2670.20,2637.30
12/12/18,2651.10,2658.20,2685.40,2650.30
11/12/18,2636.80,2664.40,2674.30,2621.30
10/12/18,2637.70,2630.90,2647.50,2583.20
07/12/18,2633.10,2691.30,2708.50,2623.10
06/12/18,2695.90,2663.50,2696.20,2621.50
04/12/18,2700.10,2782.40,2785.90,2697.20
03/12/18,2790.40,2790.50,2800.20,2773.40
30/11/18,2760.20,2737.80,2760.90,2732.80
29/11/18,2737.80,2737.00,2753.80,2722.90
28/11/18,2743.80,2691.40,2744.00,2684.40
27/11/18,2682.20,2663.80,2682.50,2655.90
26/11/18,2673.40,2650.00,2674.30,2650.00
23/11/18,2632.60,2633.40,2647.60,2631.10
21/11/18,2649.90,2657.70,2670.70,2649.80
20/11/18,2641.90,2654.60,2669.40,2631.50
19/11/18,2690.70,2730.70,2733.20,2681.10
16/11/18,2736.30,2718.50,2746.80,2712.20
15/11/18,2730.20,2693.50,2735.40,2670.80
14/11/18,2701.60,2737.90,2746.80,2685.80
13/11/18,2722.20,2730.10,2754.60,2715.00
12/11/18,2726.20,2773.90,2776.00,2722.00
09/11/18,2781.00,2794.10,2794.10,2764.20
08/11/18,2806.80,2806.40,2814.80,2795.00
07/11/18,2813.90,2774.10,2815.20,2774.10
06/11/18,2755.40,2738.40,2756.80,2737.10
05/11/18,2738.30,2726.40,2744.30,2717.90
02/11/18,2723.10,2745.40,2756.60,2700.40
01/11/18,2740.40,2717.60,2741.70,2708.80
31/10/18,2711.70,2705.60,2736.70,2705.60
30/10/18,2682.60,2640.70,2685.40,2635.30
29/10/18,2641.20,2682.70,2706.80,2603.50
26/10/18,2658.70,2667.90,2692.40,2628.20
25/10/18,2705.60,2674.90,2722.70,2667.80
24/10/18,2656.10,2737.90,2742.60,2651.90
23/10/18,2740.70,2721.00,2753.60,2691.40
22/10/18,2755.90,2773.90,2778.90,2749.20
19/10/18,2767.80,2775.70,2797.80,2760.30
18/10/18,2768.80,2802.00,2806.00,2755.20
17/10/18,2809.20,2811.70,2816.90,2781.80
16/10/18,2809.90,2767.10,2813.50,2766.90
15/10/18,2750.80,2763.80,2776.00,2749.00
12/10/18,2767.10,2770.50,2775.80,2729.40
11/10/18,2728.40,2776.90,2795.10,2710.50
10/10/18,2785.70,2873.90,2874.00,2784.90
09/10/18,2880.30,2882.50,2894.80,2874.30
08/10/18,2884.40,2877.50,2889.40,2862.10
05/10/18,2885.60,2902.50,2909.60,2869.30
04/10/18,2901.60,2919.30,2919.80,2883.90
03/10/18,2925.50,2931.70,2939.90,2921.40
02/10/18,2923.40,2923.80,2931.40,2919.40
01/10/18,2924.60,2926.30,2937.10,2917.90
28/09/18,2914.00,2910.00,2920.50,2907.50
27/09/18,2914.00,2911.70,2927.20,2909.30
26/09/18,2906.00,2917.00,2931.20,2903.30
25/09/18,2915.60,2921.80,2923.90,2913.70
24/09/18,2919.40,2921.80,2923.80,2912.60
21/09/18,2929.70,2936.80,2940.90,2927.10
20/09/18,2930.80,2919.70,2934.80,2919.70
19/09/18,2907.90,2906.60,2912.40,2903.80
18/09/18,2904.30,2890.70,2911.20,2890.40
17/09/18,2888.80,2903.80,2904.70,2886.20
14/09/18,2905.00,2906.40,2908.30,2895.80
13/09/18,2904.20,2896.80,2906.80,2896.40
12/09/18,2888.90,2888.30,2894.70,2879.20
11/09/18,2887.90,2871.60,2892.50,2866.80
10/09/18,2877.10,2881.40,2886.90,2875.90
07/09/18,2871.70,2868.30,2883.80,2864.10
06/09/18,2878.10,2888.60,2892.10,2867.30
05/09/18,2888.60,2891.60,2894.20,2876.90
04/09/18,2896.70,2897.00,2900.20,2885.10
31/08/18,2901.50,2898.40,2906.30,2891.70
30/08/18,2901.10,2908.90,2912.50,2895.20
29/08/18,2914.00,2900.60,2916.50,2898.40
28/08/18,2897.50,2901.40,2903.80,2893.50
27/08/18,2896.70,2884.70,2898.20,2884.70
24/08/18,2874.70,2862.30,2876.20,2862.30
23/08/18,2857.00,2860.30,2868.80,2854.00
22/08/18,2861.80,2861.00,2867.50,2856.10
21/08/18,2863.00,2861.50,2873.20,2861.30
20/08/18,2857.10,2853.90,2859.80,2850.60
17/08/18,2850.10,2838.30,2855.60,2833.70
16/08/18,2840.70,2831.40,2850.50,2831.40
15/08/18,2818.40,2827.90,2827.90,2802.50
14/08/18,2840.00,2827.90,2843.10,2826.60
13/08/18,2821.90,2835.50,2843.40,2819.90
10/08/18,2833.30,2839.60,2842.20,2825.80
09/08/18,2853.60,2857.20,2862.50,2852.00
08/08/18,2857.70,2856.80,2862.40,2853.10
07/08/18,2858.40,2855.90,2863.40,2855.90
06/08/18,2850.40,2840.30,2853.30,2836.00
03/08/18,2840.30,2829.60,2840.40,2827.40
02/08/18,2827.20,2800.50,2829.90,2796.30
01/08/18,2813.40,2821.20,2825.80,2805.80
31/07/18,2816.30,2809.70,2824.50,2808.10
30/07/18,2802.60,2819.00,2821.70,2798.10
27/07/18,2818.80,2842.30,2843.20,2808.30
26/07/18,2837.40,2835.50,2845.60,2835.30
25/07/18,2846.10,2817.70,2848.00,2817.70
24/07/18,2820.40,2820.70,2830.00,2811.10
23/07/18,2807.00,2799.20,2808.60,2795.10
20/07/18,2801.80,2804.60,2809.70,2800.00
19/07/18,2804.50,2809.40,2812.10,2799.80
18/07/18,2815.60,2811.30,2816.80,2805.90
17/07/18,2809.60,2789.30,2814.20,2789.20
16/07/18,2798.40,2801.40,2803.70,2793.40
13/07/18,2801.30,2796.90,2804.50,2791.70
12/07/18,2798.30,2783.10,2799.20,2781.50
11/07/18,2774.00,2779.80,2785.90,2770.80
10/07/18,2793.80,2788.60,2795.60,2786.20
09/07/18,2784.20,2768.50,2784.70,2768.50
06/07/18,2759.80,2737.70,2764.40,2733.50
05/07/18,2736.60,2724.20,2737.80,2716.00
03/07/18,2713.20,2733.30,2736.60,2711.20
02/07/18,2726.70,2704.90,2727.30,2698.90
29/06/18,2718.40,2727.10,2743.30,2718.00
28/06/18,2716.30,2698.70,2724.30,2692.00
27/06/18,2699.60,2728.40,2746.10,2699.40
26/06/18,2723.10,2722.10,2732.90,2715.60
25/06/18,2717.10,2742.90,2742.90,2698.70
22/06/18,2754.90,2760.80,2764.20,2752.70
21/06/18,2749.80,2769.30,2769.30,2744.40
20/06/18,2767.30,2769.70,2774.90,2763.90
19/06/18,2762.60,2752.00,2765.10,2743.20
18/06/18,2773.80,2765.80,2775.00,2757.10
15/06/18,2779.70,2777.80,2782.80,2761.70
14/06/18,2782.50,2783.20,2789.10,2776.50
13/06/18,2775.60,2787.90,2791.50,2774.70
12/06/18,2786.80,2785.60,2789.80,2778.80
11/06/18,2782.00,2780.20,2790.20,2780.20
08/06/18,2779.00,2765.80,2779.40,2763.60
07/06/18,2770.40,2774.80,2779.90,2760.20
06/06/18,2772.30,2753.20,2772.40,2748.50
05/06/18,2748.80,2748.50,2752.60,2739.50
04/06/18,2746.90,2741.70,2749.20,2740.50
01/06/18,2734.60,2718.70,2736.90,2718.70
31/05/18,2705.30,2721.00,2722.50,2700.70
30/05/18,2724.00,2702.40,2729.30,2702.40
29/05/18,2689.90,2705.10,2710.70,2676.80
25/05/18,2721.30,2723.60,2727.40,2715.00
24/05/18,2727.80,2730.90,2732.00,2707.40
23/05/18,2733.30,2714.00,2733.30,2709.50
22/05/18,2724.40,2738.30,2742.20,2721.90
21/05/18,2733.00,2725.90,2739.20,2725.70
18/05/18,2713.00,2717.30,2719.50,2709.20
17/05/18,2720.10,2719.70,2732.00,2711.40
16/05/18,2722.50,2712.60,2727.80,2712.20
15/05/18,2711.40,2718.60,2718.60,2701.90
14/05/18,2730.10,2733.40,2742.10,2725.50
11/05/18,2727.70,2722.70,2732.90,2717.40
10/05/18,2723.10,2705.00,2726.10,2704.50
09/05/18,2697.80,2678.10,2701.30,2674.10
08/05/18,2671.90,2670.30,2676.30,2655.20
07/05/18,2672.60,2669.40,2683.30,2664.70
04/05/18,2663.40,2621.40,2670.90,2615.30
03/05/18,2629.70,2628.10,2637.10,2594.60
02/05/18,2635.70,2654.20,2660.90,2631.70
01/05/18,2654.80,2643.60,2655.30,2625.40
30/04/18,2648.10,2675.10,2682.90,2648.00
27/04/18,2669.90,2675.50,2677.30,2659.00
26/04/18,2666.90,2651.70,2676.50,2647.20
25/04/18,2639.40,2634.90,2645.30,2612.70
24/04/18,2634.60,2680.80,2683.60,2617.30
23/04/18,2670.30,2675.40,2682.90,2658.00
20/04/18,2670.10,2692.60,2693.90,2660.60
19/04/18,2693.10,2701.20,2702.80,2681.90
18/04/18,2708.60,2710.10,2717.50,2703.60
17/04/18,2706.40,2692.70,2713.30,2692.10
16/04/18,2677.80,2670.10,2686.50,2665.20
13/04/18,2656.30,2676.90,2680.30,2645.10
12/04/18,2664.00,2653.80,2674.70,2653.80
11/04/18,2642.20,2643.90,2661.40,2639.20
10/04/18,2656.90,2638.40,2665.40,2635.80
09/04/18,2613.20,2617.20,2653.60,2610.80
06/04/18,2604.50,2645.80,2656.90,2586.30
05/04/18,2662.80,2657.40,2672.10,2649.60
04/04/18,2644.70,2584.00,2649.90,2573.60
03/04/18,2614.40,2592.20,2619.10,2575.50
02/04/18,2581.90,2633.40,2638.30,2553.80
29/03/18,2640.90,2614.40,2659.10,2609.70
28/03/18,2605.00,2611.30,2632.70,2593.10
27/03/18,2612.60,2667.60,2674.80,2596.10
26/03/18,2658.60,2619.30,2661.40,2601.80
23/03/18,2588.30,2646.70,2657.70,2585.90
22/03/18,2643.70,2691.40,2695.70,2641.60
21/03/18,2711.90,2715.00,2739.10,2709.80
20/03/18,2716.90,2715.10,2724.20,2710.10
19/03/18,2712.90,2741.40,2741.40,2694.60
16/03/18,2752.00,2750.60,2761.80,2750.00
15/03/18,2747.30,2754.30,2763.00,2741.50
14/03/18,2749.50,2774.10,2777.10,2744.40
13/03/18,2765.30,2792.30,2801.90,2758.70
12/03/18,2783.00,2790.50,2797.00,2779.30
09/03/18,2786.60,2752.90,2786.60,2751.50
08/03/18,2739.00,2732.80,2740.40,2722.70
07/03/18,2726.80,2710.20,2730.60,2701.70
06/03/18,2728.10,2730.20,2732.10,2711.30
05/03/18,2720.90,2681.10,2728.10,2675.80
02/03/18,2691.20,2658.90,2696.20,2647.30
01/03/18,2677.70,2715.20,2730.90,2659.70
28/02/18,2713.80,2753.80,2761.50,2713.50
27/02/18,2744.30,2780.40,2789.20,2744.20
26/02/18,2779.60,2757.40,2780.60,2753.80
23/02/18,2747.30,2715.80,2747.80,2713.70
22/02/18,2704.00,2710.40,2731.30,2697.80
21/02/18,2701.30,2720.50,2747.80,2701.30
20/02/18,2716.30,2723.00,2737.60,2706.80
16/02/18,2732.20,2727.10,2754.40,2725.10
15/02/18,2731.20,2713.50,2731.50,2689.80
14/02/18,2698.60,2651.20,2702.10,2648.90
13/02/18,2662.90,2646.30,2668.80,2637.10
12/02/18,2656.00,2636.80,2672.60,2622.40
09/02/18,2619.60,2601.80,2638.70,2532.70
08/02/18,2581.00,2685.00,2685.30,2580.60
07/02/18,2681.70,2690.90,2727.70,2681.30
06/02/18,2695.10,2614.80,2701.00,2593.10
05/02/18,2648.90,2741.10,2763.40,2638.20
02/02/18,2762.10,2808.90,2808.90,2760.00
01/02/18,2822.00,2816.40,2836.00,2812.70
31/01/18,2823.80,2832.40,2839.30,2813.00
30/01/18,2822.40,2832.70,2837.80,2818.30
29/01/18,2853.50,2867.20,2870.60,2851.50
26/01/18,2872.90,2847.50,2872.90,2846.20
25/01/18,2839.20,2846.20,2848.60,2830.90
24/01/18,2837.50,2845.40,2853.00,2824.80
23/01/18,2839.10,2835.10,2842.20,2830.60
22/01/18,2833.00,2809.20,2833.00,2808.10
19/01/18,2810.30,2802.60,2810.30,2798.10
18/01/18,2798.00,2802.40,2805.80,2792.60
17/01/18,2802.60,2785.00,2807.00,2778.40
16/01/18,2776.40,2799.00,2807.50,2768.60
12/01/18,2786.20,2770.20,2787.80,2769.60
11/01/18,2767.60,2753.00,2767.60,2752.80
10/01/18,2748.20,2745.60,2750.80,2736.10
09/01/18,2751.30,2751.20,2759.10,2747.90
08/01/18,2747.70,2742.70,2748.50,2737.60
05/01/18,2743.20,2731.30,2743.40,2727.90
04/01/18,2724.00,2719.30,2729.30,2719.10
03/01/18,2713.10,2697.80,2714.40,2697.80
02/01/18,2695.80,2683.70,2695.90,2682.40
29/12/17,2673.60,2689.20,2692.10,2673.60
28/12/17,2687.50,2686.10,2687.70,2682.70
27/12/17,2682.60,2682.10,2685.60,2678.90
26/12/17,2680.50,2679.10,2682.70,2678.00
22/12/17,2683.30,2684.20,2685.30,2678.10
21/12/17,2684.60,2683.00,2692.60,2682.40
20/12/17,2679.20,2688.20,2691.00,2676.10
19/12/17,2681.50,2692.70,2694.40,2680.70
18/12/17,2690.20,2685.90,2695.00,2685.90
15/12/17,2675.80,2660.60,2679.60,2659.10
14/12/17,2652.00,2665.90,2668.10,2652.00
13/12/17,2662.80,2667.60,2671.90,2662.80
12/12/17,2664.10,2661.70,2669.70,2659.80
11/12/17,2660.00,2652.20,2660.30,2651.50
08/12/17,2651.50,2646.20,2651.70,2644.10
07/12/17,2637.00,2628.40,2641.00,2626.50
06/12/17,2629.30,2626.20,2634.40,2624.80
05/12/17,2629.60,2639.80,2648.70,2627.70
04/12/17,2639.40,2657.20,2665.20,2639.00
01/12/17,2642.20,2645.10,2650.60,2605.50
30/11/17,2647.60,2633.90,2657.70,2633.90
29/11/17,2626.10,2627.80,2634.90,2620.30
28/11/17,2627.00,2605.90,2627.70,2605.40
27/11/17,2601.40,2602.70,2606.40,2598.90
24/11/17,2602.40,2600.40,2604.20,2600.40
22/11/17,2597.10,2600.30,2600.90,2595.20
21/11/17,2599.00,2589.20,2601.20,2589.20
20/11/17,2582.10,2579.50,2584.60,2578.20
17/11/17,2578.80,2582.90,2584.00,2577.60
16/11/17,2585.60,2572.90,2590.10,2572.90
15/11/17,2564.60,2569.40,2572.80,2557.40
14/11/17,2578.90,2577.80,2579.70,2566.60
13/11/17,2584.80,2576.50,2587.70,2574.50
10/11/17,2582.30,2580.20,2583.80,2575.60
09/11/17,2584.60,2584.00,2586.50,2566.30
08/11/17,2594.40,2588.70,2595.50,2585.00
07/11/17,2590.60,2592.10,2597.00,2584.30
06/11/17,2591.10,2587.50,2593.40,2585.70
03/11/17,2587.80,2581.90,2588.40,2576.80
02/11/17,2579.80,2579.50,2581.10,2566.20
01/11/17,2579.40,2583.20,2588.40,2574.90
31/10/17,2575.30,2576.00,2578.30,2572.20
30/10/17,2572.80,2577.80,2580.00,2568.20
27/10/17,2581.10,2570.30,2583.00,2565.90
26/10/17,2560.40,2560.10,2567.10,2559.80
25/10/17,2557.20,2566.50,2567.40,2544.00
24/10/17,2569.10,2568.70,2572.20,2565.60
23/10/17,2565.00,2578.10,2578.30,2564.30
20/10/17,2575.20,2567.60,2575.40,2567.60
19/10/17,2562.10,2553.40,2562.40,2547.90
18/10/17,2561.30,2562.90,2564.10,2559.70
17/10/17,2559.40,2557.20,2559.70,2554.70
16/10/17,2557.60,2555.60,2559.50,2552.60
13/10/17,2553.20,2555.70,2557.70,2552.10
12/10/17,2550.90,2552.90,2555.30,2548.30
11/10/17,2555.20,2550.60,2555.20,2547.90
10/10/17,2550.60,2550.00,2555.20,2544.90
09/10/17,2544.70,2551.40,2551.80,2541.60
06/10/17,2549.30,2547.40,2549.40,2543.80
05/10/17,2552.10,2540.90,2552.50,2540.00
04/10/17,2537.70,2533.50,2540.50,2531.80
03/10/17,2534.60,2530.30,2535.10,2528.80
02/10/17,2529.10,2521.20,2529.20,2520.40
29/09/17,2519.40,2510.00,2519.40,2508.00
28/09/17,2510.10,2503.40,2510.80,2502.90
27/09/17,2507.00,2503.30,2511.80,2495.90
26/09/17,2496.80,2501.00,2503.50,2495.10
25/09/17,2496.70,2499.40,2502.50,2488.00
22/09/17,2502.20,2497.30,2503.50,2496.50
21/09/17,2500.60,2507.20,2507.20,2499.00
20/09/17,2508.20,2506.80,2508.80,2496.70
19/09/17,2506.70,2506.30,2507.80,2503.20
18/09/17,2503.90,2502.50,2508.30,2499.90
15/09/17,2500.20,2495.70,2500.20,2493.20
14/09/17,2495.60,2494.60,2498.40,2491.30
13/09/17,2498.40,2493.90,2498.40,2492.10
12/09/17,2496.50,2491.90,2496.80,2490.40
11/09/17,2488.10,2474.50,2488.90,2474.50
08/09/17,2461.40,2462.20,2467.10,2459.40
07/09/17,2465.10,2468.10,2468.60,2460.30
06/09/17,2465.50,2463.80,2469.60,2459.20
05/09/17,2457.80,2470.30,2472.00,2446.60
01/09/17,2476.60,2474.40,2480.40,2473.80
31/08/17,2471.70,2462.70,2475.00,2462.70
30/08/17,2457.60,2446.10,2460.30,2443.80
29/08/17,2446.30,2431.90,2449.20,2428.20
28/08/17,2444.20,2447.30,2449.10,2439.00
25/08/17,2443.10,2444.70,2454.00,2442.20
24/08/17,2439.00,2447.90,2450.40,2436.20
23/08/17,2444.00,2444.90,2448.90,2441.40
22/08/17,2452.50,2433.80,2454.80,2433.70
21/08/17,2428.40,2425.50,2430.60,2417.30
18/08/17,2425.60,2427.60,2440.30,2420.70
17/08/17,2430.00,2462.90,2465.00,2430.00
16/08/17,2468.10,2468.60,2474.90,2463.90
15/08/17,2464.60,2468.70,2468.90,2461.60
14/08/17,2465.80,2455.00,2468.20,2455.00
11/08/17,2441.30,2441.00,2448.10,2437.80
10/08/17,2438.20,2465.40,2465.40,2437.80
09/08/17,2474.00,2465.30,2474.40,2462.10
08/08/17,2474.90,2478.30,2490.90,2470.30
07/08/17,2480.90,2477.10,2480.90,2475.90
04/08/17,2476.80,2476.90,2480.00,2472.10
03/08/17,2472.20,2476.00,2476.00,2468.80
02/08/17,2477.60,2480.40,2480.40,2466.50
01/08/17,2476.30,2477.10,2478.50,2471.10
31/07/17,2470.30,2475.90,2478.00,2468.50
28/07/17,2472.10,2469.10,2473.50,2464.70
27/07/17,2475.40,2482.80,2484.00,2459.90
26/07/17,2477.80,2480.00,2481.70,2474.90
25/07/17,2477.10,2477.90,2481.20,2474.90
24/07/17,2469.90,2472.00,2473.10,2466.30
21/07/17,2472.50,2467.40,2472.50,2465.10
20/07/17,2473.40,2475.60,2477.60,2468.40
19/07/17,2473.80,2463.80,2473.80,2463.80
18/07/17,2460.60,2455.90,2460.90,2450.30
17/07/17,2459.10,2459.50,2462.80,2457.20
14/07/17,2459.30,2449.20,2463.50,2446.70
13/07/17,2447.80,2445.00,2449.30,2441.70
12/07/17,2443.20,2435.80,2445.80,2435.80
11/07/17,2425.50,2427.30,2429.30,2412.80
10/07/17,2427.40,2424.50,2432.00,2422.30
07/07/17,2425.20,2413.50,2426.90,2413.50
06/07/17,2409.80,2423.40,2424.30,2407.70
05/07/17,2432.50,2430.80,2434.90,2422.10
03/07/17,2429.00,2431.40,2439.20,2428.70
30/06/17,2423.40,2429.20,2432.70,2421.70
29/06/17,2419.70,2442.40,2442.70,2405.70
28/06/17,2440.70,2428.70,2443.00,2428.00
27/06/17,2419.40,2436.30,2440.20,2419.40
26/06/17,2439.10,2443.30,2450.40,2437.00
23/06/17,2438.30,2434.70,2441.40,2431.10
22/06/17,2434.50,2437.40,2441.60,2433.30
21/06/17,2435.60,2439.30,2442.20,2430.70
20/06/17,2437.00,2450.70,2450.70,2436.60
19/06/17,2453.50,2442.60,2453.80,2441.80
16/06/17,2433.20,2431.20,2433.20,2422.90
15/06/17,2432.50,2424.10,2433.90,2418.50
14/06/17,2437.90,2443.80,2443.80,2428.30
13/06/17,2440.30,2434.20,2441.50,2431.30
12/06/17,2429.40,2425.90,2430.40,2420.00
09/06/17,2431.80,2436.40,2446.20,2415.70
08/06/17,2433.80,2434.30,2439.30,2427.90
07/06/17,2433.10,2432.00,2435.30,2424.80
06/06/17,2429.30,2431.90,2436.20,2428.10
05/06/17,2436.10,2437.80,2439.60,2434.30
02/06/17,2439.10,2431.30,2440.20,2427.70
01/06/17,2430.10,2415.70,2430.10,2413.50
31/05/17,2411.80,2415.60,2416.00,2403.60
30/05/17,2412.90,2411.70,2415.30,2409.40
26/05/17,2415.80,2414.50,2416.70,2412.20
25/05/17,2415.10,2409.50,2418.70,2408.00
24/05/17,2404.40,2401.40,2405.60,2398.00
23/05/17,2398.40,2397.00,2400.80,2393.90
22/05/17,2394.00,2387.20,2395.50,2386.90
19/05/17,2381.70,2371.40,2389.10,2370.40
18/05/17,2365.70,2354.70,2375.70,2352.70
17/05/17,2357.00,2382.90,2384.90,2356.20
16/05/17,2400.70,2404.60,2405.80,2396.10
15/05/17,2402.30,2394.00,2404.10,2393.90
12/05/17,2390.90,2392.40,2392.40,2387.20
11/05/17,2394.40,2394.80,2395.70,2381.70
10/05/17,2399.60,2396.80,2399.70,2392.80
09/05/17,2396.90,2401.60,2403.90,2392.40
08/05/17,2399.40,2399.90,2401.40,2393.90
05/05/17,2399.30,2392.40,2399.30,2389.40
04/05/17,2389.50,2389.80,2391.40,2380.30
03/05/17,2388.10,2386.50,2389.80,2379.80
02/05/17,2391.20,2391.10,2392.90,2385.80
01/05/17,2388.30,2388.50,2394.50,2384.80
28/04/17,2384.20,2393.70,2393.70,2382.40
27/04/17,2388.80,2389.70,2392.10,2382.70
26/04/17,2387.40,2389.00,2398.20,2386.80
25/04/17,2388.60,2381.50,2392.50,2381.20
24/04/17,2374.20,2370.30,2377.00,2369.20
21/04/17,2348.70,2354.70,2356.20,2344.50
20/04/17,2355.80,2342.70,2361.40,2340.90
19/04/17,2338.20,2346.80,2352.60,2335.10
18/04/17,2342.20,2342.50,2348.30,2334.50
17/04/17,2349.00,2332.60,2349.10,2332.50
13/04/17,2328.90,2342.00,2348.30,2328.90
12/04/17,2344.90,2352.20,2352.70,2341.20
11/04/17,2353.80,2353.90,2355.20,2337.20
10/04/17,2357.20,2357.20,2366.40,2351.50
07/04/17,2355.50,2356.60,2363.80,2350.70
06/04/17,2357.50,2353.80,2364.20,2348.90
05/04/17,2352.90,2366.60,2378.40,2350.50
04/04/17,2360.20,2354.80,2360.50,2350.70
03/04/17,2358.80,2362.30,2365.90,2344.70
31/03/17,2362.70,2364.80,2370.30,2362.60
30/03/17,2368.10,2361.30,2370.40,2358.60
29/03/17,2361.10,2356.50,2363.40,2352.90
28/03/17,2358.60,2339.80,2363.80,2337.60
27/03/17,2341.60,2329.10,2344.90,2322.20
24/03/17,2344.00,2350.40,2356.20,2335.70
23/03/17,2346.00,2346.00,2358.90,2342.10
22/03/17,2348.40,2343.00,2351.80,2336.40
21/03/17,2344.00,2379.30,2381.90,2341.90
20/03/17,2373.50,2378.20,2379.60,2369.70
17/03/17,2378.20,2383.70,2385.70,2377.60
16/03/17,2381.40,2387.70,2388.10,2377.20
15/03/17,2385.30,2370.30,2390.00,2368.90
14/03/17,2365.40,2368.60,2368.60,2358.20
13/03/17,2373.50,2371.60,2374.40,2368.50
10/03/17,2372.60,2372.50,2376.90,2363.00
09/03/17,2364.90,2363.50,2369.10,2354.50
08/03/17,2363.00,2369.80,2373.10,2361.00
07/03/17,2368.40,2370.70,2375.10,2365.50
06/03/17,2375.30,2375.20,2378.80,2368.00
03/03/17,2383.10,2380.90,2383.90,2375.40
02/03/17,2381.90,2394.80,2394.80,2380.20
01/03/17,2396.00,2380.10,2401.00,2380.10
28/02/17,2363.60,2366.10,2367.80,2359.00
27/02/17,2369.80,2365.20,2371.50,2361.90
24/02/17,2367.30,2355.70,2367.30,2352.90
23/02/17,2363.80,2367.50,2368.30,2355.10
22/02/17,2362.80,2361.10,2365.10,2358.30
21/02/17,2365.40,2354.90,2366.70,2354.90
17/02/17,2351.20,2343.00,2351.20,2339.60
16/02/17,2347.20,2349.60,2351.30,2338.90
15/02/17,2349.20,2335.60,2351.30,2334.80
14/02/17,2337.60,2326.10,2337.60,2322.20
13/02/17,2328.20,2321.70,2331.60,2321.40
10/02/17,2316.10,2312.30,2319.20,2311.10
09/02/17,2307.90,2296.70,2311.10,2296.60
08/02/17,2294.70,2289.60,2295.90,2285.40
07/02/17,2293.10,2295.90,2299.40,2290.20
06/02/17,2292.60,2294.30,2296.20,2288.60
03/02/17,2297.40,2288.50,2298.30,2287.90
02/02/17,2280.80,2276.70,2284.00,2271.70
01/02/17,2279.60,2285.60,2289.10,2272.40
31/01/17,2278.90,2274.00,2279.10,2267.20
30/01/17,2280.90,2286.00,2286.00,2268.00
27/01/17,2294.70,2299.00,2299.00,2291.60
26/01/17,2296.70,2298.60,2301.00,2294.10
25/01/17,2298.40,2288.90,2299.60,2288.90
24/01/17,2280.10,2267.90,2284.60,2266.70
23/01/17,2265.20,2267.80,2271.80,2257.00
20/01/17,2271.30,2270.00,2277.00,2265.00
19/01/17,2263.70,2271.90,2274.30,2258.40
18/01/17,2271.90,2269.10,2272.00,2263.30
17/01/17,2267.90,2269.10,2272.10,2262.80
13/01/17,2274.60,2272.70,2278.70,2271.50
12/01/17,2270.40,2271.10,2271.80,2254.20
