Date,Close,Open,High,Low,Volume
30/04/21,348.45,351.12,352.82,347.20,2100000
29/04/21,352.97,350.55,353.83,347.48,2580000
28/04/21,348.11,348.00,350.12,346.09,2140000
27/04/21,346.63,344.00,347.55,343.66,2090000
26/04/21,343.52,341.94,345.90,340.89,2170000
23/04/21,339.35,331.25,340.67,330.72,2170000
22/04/21,330.85,334.62,336.97,330.29,2170000
21/04/21,335.27,330.00,335.47,327.56,2730000
20/04/21,331.88,339.97,340.47,329.35,3660000
19/04/21,343.09,340.00,344.43,336.60,3230000
16/04/21,342.31,340.29,343.74,338.62,4230000
15/04/21,338.55,338.90,341.35,334.54,4350000
14/04/21,335.35,328.55,344.47,326.15,9880000
13/04/21,327.68,329.51,330.05,324.18,3580000
12/04/21,331.84,332.67,334.48,329.94,2320000
09/04/21,330.81,334.00,334.90,328.79,2350000
08/04/21,331.14,324.29,331.49,322.97,2400000
07/04/21,326.55,327.70,329.20,323.35,2160000
06/04/21,327.06,324.49,328.54,324.00,1800000
05/04/21,323.54,332.85,332.85,323.05,3230000
01/04/21,327.64,324.30,329.66,324.16,2660000
31/03/21,327.00,330.23,332.65,325.44,2620000
30/03/21,332.01,329.41,335.75,328.85,2720000
29/03/21,325.73,320.35,327.76,317.72,4530000
26/03/21,327.39,334.51,335.45,322.69,3080000
25/03/21,330.55,327.35,331.39,321.92,2800000
24/03/21,328.65,333.42,336.94,328.44,3330000
23/03/21,331.77,337.62,341.89,331.33,2460000
22/03/21,339.33,341.06,342.88,336.00,2090000
19/03/21,344.20,346.42,347.24,340.63,3510000
18/03/21,348.00,350.75,356.85,346.99,3720000
17/03/21,344.95,344.62,347.03,340.40,2710000
16/03/21,341.71,345.28,346.90,337.75,2330000
15/03/21,346.05,349.44,352.42,342.00,2280000
12/03/21,348.81,345.22,350.00,343.64,2440000
11/03/21,342.10,338.66,345.00,336.46,2760000
10/03/21,342.02,332.07,342.40,331.53,3150000
09/03/21,330.59,328.62,336.39,325.57,3320000
08/03/21,334.19,331.36,337.59,329.10,3000000
05/03/21,327.37,335.58,335.58,316.46,3740000
04/03/21,329.29,333.13,339.76,323.92,3650000
03/03/21,334.43,333.68,340.10,333.25,3610000
02/03/21,330.94,330.00,336.19,329.51,2850000
01/03/21,329.92,325.00,331.04,323.31,2960000
26/02/21,319.48,325.77,328.68,319.04,3730000
25/02/21,327.76,333.33,335.81,326.29,4140000
24/02/21,330.64,320.17,330.97,320.10,3930000
23/02/21,319.21,317.98,320.00,310.58,2940000
22/02/21,316.87,313.00,320.56,312.21,3160000
19/02/21,315.62,310.23,316.78,310.23,2750000
18/02/21,309.90,309.22,314.50,307.58,2100000
17/02/21,312.74,310.03,314.98,308.76,2460000
16/02/21,311.96,310.00,312.92,309.22,2790000
12/02/21,306.32,301.99,306.70,301.77,1980000
11/02/21,302.32,303.98,305.01,299.17,2160000
10/02/21,304.28,300.00,305.18,297.75,3210000
09/02/21,300.46,299.60,302.45,297.70,2070000
08/02/21,300.15,295.00,300.89,294.50,2830000
05/02/21,293.50,295.00,297.24,292.19,2940000
04/02/21,293.75,290.00,295.83,289.52,2990000
03/02/21,288.55,286.61,289.81,285.18,2710000
02/02/21,286.97,278.32,288.25,278.00,5200000
01/02/21,274.73,272.66,276.80,272.00,2320000
29/01/21,271.17,274.27,277.40,270.62,3410000
28/01/21,275.02,274.61,279.83,271.33,3780000
27/01/21,273.33,276.00,277.37,271.32,3890000
26/01/21,281.76,283.93,285.77,280.08,3300000
25/01/21,283.04,285.53,286.35,277.50,4580000
22/01/21,289.39,286.69,290.59,285.50,2570000
21/01/21,289.37,290.45,292.74,288.53,2520000
20/01/21,290.47,295.82,297.45,287.48,4790000
19/01/21,294.20,305.00,306.60,293.80,6730000
15/01/21,301.01,301.19,304.86,296.88,3860000
14/01/21,307.87,304.05,309.41,303.54,3190000
13/01/21,302.94,300.08,303.72,299.10,2410000
12/01/21,302.21,297.14,303.98,296.02,4810000
11/01/21,293.83,286.80,295.00,284.20,2650000
