Date,Close,Open,High,Low,Volume
12/01/22,366.00,363.97,371.42,362.14,853120
11/01/22,360.71,354.19,361.76,344.76,646120
10/01/22,353.24,365.45,367.12,346.00,1120000
07/01/22,365.71,362.00,370.90,356.98,1250000
06/01/22,362.46,343.46,362.64,340.38,1210000
05/01/22,341.00,337.43,347.40,337.43,1170000
04/01/22,335.08,331.50,339.39,329.61,685420
03/01/22,327.34,325.97,331.58,323.18,523690
31/12/21,323.47,318.91,326.07,318.91,295680
30/12/21,319.70,321.91,328.01,319.58,326250
29/12/21,320.92,324.49,326.34,320.51,346880
28/12/21,324.21,326.42,328.09,322.21,341410
27/12/21,326.60,319.68,328.21,316.54,455900
23/12/21,319.73,322.56,326.74,318.88,577430
22/12/21,320.30,315.31,320.87,311.78,513040
21/12/21,315.82,302.92,316.00,302.92,742140
20/12/21,299.80,295.13,300.90,292.00,1260000
17/12/21,303.47,301.29,304.13,288.15,12060000
16/12/21,304.26,306.30,311.70,301.33,1460000
15/12/21,303.26,301.96,307.42,295.63,1140000
14/12/21,299.82,293.86,301.80,292.04,854990
13/12/21,295.58,304.49,305.53,291.43,744380
10/12/21,304.95,317.64,319.14,298.68,851880
09/12/21,315.35,320.22,324.01,314.35,530220
08/12/21,320.84,319.31,324.34,314.30,727720
07/12/21,318.23,315.59,321.96,314.67,724550
06/12/21,311.34,310.29,314.30,299.01,979580
03/12/21,305.73,320.82,321.68,302.41,668230
02/12/21,319.60,310.51,321.44,306.01,886890
01/12/21,305.01,314.20,323.13,303.53,1390000
30/11/21,302.30,324.50,329.04,299.94,4470000
29/11/21,327.08,329.62,336.65,324.45,1470000
26/11/21,325.95,328.93,329.59,319.47,746040
24/11/21,339.63,334.67,342.03,332.78,527300
23/11/21,336.14,333.56,337.00,328.64,888970
22/11/21,332.61,336.19,339.39,328.75,1090000
19/11/21,331.99,326.27,332.51,319.23,995830
18/11/21,328.00,324.27,328.57,320.73,633100
17/11/21,323.42,322.10,324.69,316.67,378240
16/11/21,322.10,319.53,325.33,316.82,484690
15/11/21,321.45,319.20,323.29,317.00,387770
12/11/21,314.99,315.58,323.09,313.07,541540
11/11/21,315.45,316.10,319.43,314.24,475630
10/11/21,315.38,323.97,326.29,314.90,531840
09/11/21,323.23,319.01,323.34,315.67,513810
08/11/21,321.04,327.00,328.74,319.02,647920
05/11/21,320.64,322.23,326.32,314.44,382470
04/11/21,319.49,326.36,326.36,312.58,625700
03/11/21,325.69,315.00,327.44,314.89,806400
02/11/21,315.12,311.54,315.40,308.16,540560
01/11/21,311.05,301.36,313.07,298.99,1190000
29/10/21,297.82,301.70,307.68,295.50,689700
28/10/21,300.80,296.01,301.48,292.40,682140
27/10/21,295.56,304.28,307.39,294.26,666200
26/10/21,307.93,313.10,314.80,304.24,534530
25/10/21,312.40,317.51,317.51,310.42,413410
22/10/21,315.44,311.44,316.95,310.45,435250
21/10/21,309.69,310.87,311.21,305.10,442490
20/10/21,309.79,300.15,311.34,299.15,611170
19/10/21,296.74,308.44,308.95,289.31,1430000
18/10/21,308.44,304.08,313.00,303.93,682350
15/10/21,305.53,305.56,309.84,303.21,570810
14/10/21,300.89,301.86,303.13,296.89,575260
13/10/21,297.88,294.09,298.09,291.32,526870
12/10/21,295.38,294.83,300.47,294.00,418700
11/10/21,295.35,301.94,307.50,293.66,496330
08/10/21,299.96,291.39,301.08,290.48,407840
07/10/21,292.76,296.55,299.58,291.56,384280
06/10/21,290.62,285.21,291.02,278.73,393400
05/10/21,289.16,292.35,294.34,288.48,451040
04/10/21,289.62,287.08,293.96,285.48,755720
01/10/21,286.09,274.70,286.50,272.01,557540
30/09/21,272.28,276.89,278.88,271.41,461940
29/09/21,275.65,272.96,278.36,270.68,402190
28/09/21,272.35,276.46,280.09,271.42,618680
27/09/21,276.64,262.72,277.61,261.77,970170
24/09/21,260.79,257.04,263.65,256.33,511750
23/09/21,260.98,254.70,263.66,254.46,502610
22/09/21,252.76,252.80,258.24,250.60,404200
21/09/21,249.85,253.47,255.46,249.42,382770
20/09/21,250.88,252.30,252.80,246.10,573140
17/09/21,261.68,264.37,266.26,260.38,1030000
16/09/21,263.59,265.94,266.77,260.70,393220
15/09/21,262.66,264.32,267.55,262.38,488210
14/09/21,263.61,268.98,272.54,261.33,523310
13/09/21,268.71,266.64,270.23,264.76,533600
10/09/21,262.80,262.53,265.80,261.21,539600
09/09/21,260.70,256.73,262.73,256.13,341260
08/09/21,257.64,262.04,266.34,256.56,347590
07/09/21,264.19,263.69,269.83,261.38,686140
03/09/21,261.85,264.00,265.32,260.62,232730
02/09/21,262.52,260.01,267.17,260.01,415430
01/09/21,258.60,260.35,260.91,255.09,372590
31/08/21,259.33,258.03,260.52,255.77,444430
30/08/21,256.57,261.22,264.27,255.88,304160
27/08/21,263.13,256.23,264.32,255.26,391980
26/08/21,254.55,261.20,265.41,253.48,470590
25/08/21,259.47,260.23,263.33,258.03,278350
24/08/21,257.76,254.10,259.46,253.70,306260
23/08/21,251.62,249.00,254.06,248.30,349040
20/08/21,245.93,238.57,245.94,237.70,345770
19/08/21,238.45,241.42,244.80,236.88,305710
18/08/21,244.83,244.99,251.61,244.57,296910
17/08/21,246.18,253.28,253.86,240.45,622190
16/08/21,256.59,256.62,257.51,253.67,286260
13/08/21,257.46,259.06,259.45,256.25,328960
12/08/21,258.00,263.25,268.46,257.36,527230
11/08/21,262.44,255.65,262.69,252.34,676160
10/08/21,254.49,250.76,255.51,247.06,768980
09/08/21,252.21,245.38,254.78,243.77,677590
06/08/21,247.27,243.95,251.93,241.25,560330
05/08/21,239.50,230.62,239.60,230.01,390470
04/08/21,230.01,229.51,234.06,228.01,302760
03/08/21,231.64,228.91,232.63,223.96,407450
02/08/21,226.83,228.66,233.53,224.80,397680
30/07/21,226.97,228.84,233.33,225.58,467660
29/07/21,230.27,232.96,235.13,228.22,600760
28/07/21,231.39,231.15,234.64,226.50,396430
27/07/21,230.04,231.87,234.83,226.75,716130
26/07/21,235.40,239.57,242.69,233.88,421460
23/07/21,239.23,240.85,241.23,235.67,391680
22/07/21,237.03,240.52,240.52,234.86,638280
21/07/21,240.77,232.86,242.63,231.51,2010000
20/07/21,235.50,229.00,247.21,227.93,1250000
19/07/21,227.75,227.03,232.70,225.24,692570
16/07/21,235.89,249.53,249.97,234.68,708520
15/07/21,248.94,247.18,252.97,246.10,496820
14/07/21,249.57,255.12,258.90,247.79,252090
13/07/21,253.35,256.35,258.94,251.04,271180
12/07/21,257.66,252.02,261.92,250.38,367590
09/07/21,255.71,244.88,256.42,244.49,402800
08/07/21,240.25,235.79,244.93,234.03,416630
07/07/21,241.09,240.26,244.90,237.29,269130
06/07/21,241.17,248.10,248.37,239.00,261070
